bookID,title,authors,average_rating,isbn,language_code,ratings_count,price
37660,American Tragedy: Kennedy  Johnson  and the Origins of the Vietnam War,David E. Kaiser,3.5,674006720,eng,29,1578
37670,The Sun Also Rises,Ernest Hemingway,3.82,684182602,eng,53,1579
37673,The Call of the Wild,Jack London-Wendell Minor,3.85,068981836X,eng,181,1580
37674,The Call of the Wild,Jack London-Gary Paulsen,3.85,689856741,eng,2146,1581
37675,The Call of the Wild and Three Other Klondike Stories,Jack London-Roger Dressler,3.81,1587887738,eng,32,1582
37678,The Call of the Wild and Selected Stories: 100th Anniversary Ed.,Jack London-Alex Kershaw,3.83,451527038,eng,53,1583
37683,Fahrenheit 451,Ray Bradbury-Alfredo Crespo,3.98,8497930053,spa,574,1584
37684,The Lion  the Witch and the Wardrobe (Chronicles of Narnia  #1),Hiawyn Oram-C.S. Lewis-Tudor Humphries,4.19,60556501,eng,5012,1585
37685,The Lion  the Witch and the Wardrobe (Chronicles of Narnia #2),C.S. Lewis-Pauline Baynes,4.21,60765488,eng,615,1586
37686,The Lion  the Witch and the Wardrobe (Chronicles of Narnia  #2),C.S. Lewis-Pauline Baynes,4.21,590254766,eng,860,1587
37690,The Lion  the Witch and the Wardrobe (Narnia),C.S. Lewis-Pauline Baynes,4.21,60845244,en-US,56,1588
37691,Rebecca's Revival: Creating Black Christianity in the Atlantic World,Jon F. Sensbach,3.68,674022572,eng,125,1589
37693,New Moon (Moon #6),Rebecca York,3.86,425216020,eng,626,1590
37694,Health: The Basics (Donatelle Series),Rebecca J. Donatelle,3.61,805377956,en-US,6,1591
37698,Cliffsnotes on Eliot's Middlemarch,Brian Johnston-George Eliot-CliffsNotes,4.14,822008254,eng,7,1592
37700,Alice's Adventures in Wonderland,Lewis Carroll-Richard  Kelly,4.01,155111223X,eng,72,1593
37716,A Christmas Carol and The Night Before Christmas,Charles Dickens-Clement C. Moore-Arthur Rackham,4.33,517229277,eng,85,1594
37722,In Search of Dracula: The History of Dracula and Vampires,Raymond T. McNally-Radu Florescu,3.86,395657830,eng,1230,1595
37726,The Annotated Charlotte's Web,E.B. White-Garth Williams-Peter F. Neumeyer,4.16,60882603,eng,41,1596
37731,Just as Long as We're Together,Judy Blume,4.07,330398040,eng,9190,1597
37732,Are You There God? It's Me  Margaret,Judy Blume,3.9,689841582,eng,162497,1598
37734,Wifey / Smart Women,Judy Blume,3.69,743437578,eng,371,1599
37736,Forever...,Judy Blume,3.62,689849737,eng,229,1600
37737,Fudge-a-Mania (Fudge  #4),Judy Blume,4.01,425193829,eng,25989,1601
37738,Freckle Juice,Judy Blume,3.83,9991373764,eng,37387,1602
37739,Blubber,Judy Blume,3.79,330398059,eng,27230,1603
37741,Tales of a Fourth Grade Nothing (Fudge  #1),Judy Blume,4.1,425193799,eng,119927,1604
37743,Forever . . .,Judy Blume,3.62,033039780X,eng,44636,1605
37744,Wifey,Judy Blume,3.36,425206548,eng,10816,1606
37750,Everything I Needed to Know about Being a Girl I Learned from Judy Blume,Jennifer O'Connell-Meg Cabot-Megan McCafferty-Melissa Senate-Diana Peterfreund-Stephanie Lessing-Laura Ruby-Erica Orloff-Stacey Ballis-Julie Kenner-Kristin Harmel-Jennifer Coburn-Elise Juska-Kyra Davis-Beth Kendrick-Berta Platas-Lynda Curnyn-Kayla Perrin-Cara Lockwood-Alison Pace-Megan Crane-Lara Deloza-Laura Caldwell-Shanna Swendson,3.47,1416531041,eng,1725,1607
37751,BFF*: Just As Long As We're Together / Here's to You  Rachel Robinson (*Best Friends Forever),Judy Blume,4.25,385734077,eng,467,1608
37766,Yosemite: Its Discovery  Its Wonder and Its People,Margaret Sanborn,3.96,939666502,eng,23,1609
37772,A Man of the People,Chinua Achebe,3.87,385086164,eng,3089,1610
37773,Collected Poems,Chinua Achebe,3.79,1400076587,eng,200,1611
37774,Arrow of God (The African Trilogy  #3),Chinua Achebe,3.81,385014805,eng,3878,1612
37780,Anatomy of a Boyfriend (Anatomy  #1),Daria Snadowsky,3.41,385733208,eng,4457,1613
37785,Lithium for Medea,Kate Braverman-Rick Moody,3.94,1583224718,eng,331,1614
37787,Medea,Euripides-Robinson Jeffers,4.2,573612250,eng,99,1615
37790,Die Leiden des Jungen Werther,Johann Wolfgang von Goethe-R. Paulin,3.65,1853993239,ger,24,1616
37792,Die Leiden des jungen Werthers,Johann Wolfgang von Goethe-Wilhelm Große,3.65,3518188054,ger,64,1617
37793,A Doll's House,Henrik Ibsen-Michael   Meyer,3.71,1406914835,eng,80050,1618
37802,The African-American Odyssey  Volume 2,Darlene Clark Hine-William C. Hine-Stanley C. Harrold,3.95,131922165,eng,3,1619
37804,The Odyssey,Homer-George Herbert Palmer,3.75,486406547,en-US,236,1620
37807,Caesar's Commentaries: On the Gallic War & On the Civil War,Gaius Julius Caesar-James H. Ford-W.A. McDevitte,4.12,976072610,eng,398,1621
37808,The Conquest of Gaul,Gaius Julius Caesar-F.P. Long-Cheryl Walker,3.99,760768951,eng,50,1622
37811,The Assassination of Julius Caesar: A People's History of Ancient Rome,Michael Parenti,4.14,1565849426,eng,628,1623
37813,Letters from the Earth: Uncensored Writings,Mark Twain-Bernard DeVoto-Henry Nash Smith,4.22,60518650,eng,6447,1624
37815,Mark Twain: Selected Works,Mark Twain,4.28,517053578,eng,40,1625
37817,The Blazing Center Study Guide: The Soul-Satisfying Supremacy of God in All Things,John Piper,4.28,1590526856,eng,18,1626
37819,The God of Small Things,Arundhati Roy,3.93,60977493,en-US,6549,1627
37823,Balzac y la joven costurera china,Dai Sijie,3.64,8478887350,spa,40,1628
37824,Balzac und die kleine chinesische Schneiderin,Dai Sijie,3.64,3492238696,ger,317,1629
37826,The Wit &  Wisdom of Winston Churchill,James C. Humes-Richard M. Nixon,3.99,60925779,eng,175,1630
37828,Winston Churchill,John Keegan,3.84,670030791,en-GB,787,1631
37837,The Illustrated Garden Book: A New Anthology,Robin Lane  Fox-Vita Sackville-West-Freda Titford-Ken Kirkwood,4.19,689118449,eng,1,1632
37847,The Long Hard Road Out of Hell,Marilyn Manson-Neil Strauss,3.89,60987464,eng,21524,1633
37848,Dissecting Marilyn Manson,Gavin Baddeley,3.86,859653722,eng,504,1634
37852,Marilyn Manson,Kurt Reighley,3.39,312181337,en-US,112,1635
37854,Marilyn Manson: The Lonely Watchman,Richard D. Nelson,4,1597818704,eng,3,1636
37857,Philosophical Papers: Volume 1  Human Agency and Language,Charles Taylor,4.31,521317509,eng,48,1637
37858,Sources of the Self: The Making of the Modern Identity,Charles Taylor,4.19,674824261,eng,1303,1638
37860,The Ethics of Authenticity,Charles Taylor,3.9,674268636,eng,630,1639
37861,Multiculturalism,Charles Taylor-Amy Gutmann-Michael Walzer-Susan R. Wolf-Shierry Weber Nicholsen-Kwame Anthony Appiah-Jürgen Habermas-Steven C. Rockefeller,3.81,691037795,eng,325,1640
37863,Charles Taylor,Ruth  Abbey,3.6,521805228,eng,14,1641
37869,Built To Last: Building America's Amazing Bridges  Dams  Tunnels  and Skyscrapers (Built to Last),George Sullivan,4.09,439517370,eng,23,1642
37875,The Art of the Start: The Time-Tested  Battle-Hardened Guide for Anyone Starting Anything,Guy Kawasaki,3.85,1591840562,eng,20784,1643
37877,Mandala Sand Art Kit,Walter Foster Creative Team,1,1560107669,eng,1,1644
37892,The Death Shift: The True Story of Nurse Genene and the Texas Baby Murders,Peter Elkind,3.77,451401964,eng,107,1645
37900,Turn of the Cards (Wild Cards  #12),George R.R. Martin-Victor Milán,3.69,553561529,eng,543,1646
37902,Turn of the Cards,Georgina Grey,3.5,449239691,eng,2,1647
37905,Dr. Seuss (First Biographies),Cheryl Carlson,4.32,736850910,eng,14,1648
37909,Go Jump in the Pool! (Macdonald Hall  #2),Gordon Korman,4.15,590442090,eng,1395,1649
37911,Shipwreck (Island I),Gordon Korman-Holter Graham,3.8,439023319,eng,102,1650
37912,Beware The Fish!,Gordon Korman,4.19,590319647,eng,14,1651
37947,The Pusher (87th Precinct  #3),Ed McBain,3.89,752857932,eng,1051,1652
37951,Eight Black Horses (87th Precinct  #38),Ed McBain-Mark T. Sullivan,3.91,743463080,eng,710,1653
37952,Fiddlers (87th Precinct  #55),Ed McBain-Otto Penzler,3.86,156032783,eng,768,1654
37954,The Last Dance (87th Precinct  #50),Ed McBain,3.69,671025708,eng,727,1655
37976,The Listener's Bible: NIV,Anonymous-Max McLean,4.6,1931047170,eng,28,1656
37979,Information Technology for Management: Transforming Organizations in the Digital Economy,Efraim Turban-Dorothy Leidner-James C. Wetherbe-Ephraim McLean-Christy Cheung-Daniel Tse-Maggie Lew,3.93,471705225,eng,107,1657
37986,A Search for What Makes Sense: Finding Faith,Brian D. McLaren-Steve Chalke,3.59,310272661,eng,129,1658
37996,Police Brutality: An Anthology,Jill Nelson-Robin D.G. Kelley-Richard Austin-Flores Alexander Forbes-Ron Daniels-Frank Moss-Derrick A. Bell-Claude Andrew Clegg III-Katheryn K. Russell-Patricia J. Williams-Stanley Crouch-Ishmael Reed-Arthur Doye,3.79,393321630,eng,44,1659
37998,Reluctant Burglar (To Catch a Thief #1),Jill Elizabeth Nelson,3.67,1590526864,en-US,173,1660
38004,Q: The Autobiography of Quincy Jones,Quincy Jones,4.08,767905105,eng,610,1661
38012,Mansion On The Hill: Dylan Young Geffen Springsteen and the Head-on-Collision of Rock and Commerce,Fred Goodman,3.93,712645624,eng,2,1662
38017,Lady on the Hill: How Biltmore Estate Became an American Icon,Howard E. Covington Jr.,3.89,471758183,eng,371,1663
38019,Hit Men: Power Brokers and Fast Money Inside the Music Business,Fredric Dannen-Erroll McDonald,3.95,679730613,eng,664,1664
38030,Savannah Blues (Weezie and Bebe Mysteries  #1),Mary Kay Andrews,3.98,60519134,en-US,15417,1665
38037,Savannah Blues,Mary Kay Andrews,3.98,60086114,eng,2,1666
38042,The Last Shogun: The Life of Tokugawa Yoshinobu,Ryōtarō Shiba-Juliet Winters Carpenter,3.74,1568363567,eng,287,1667
38044,Shōgun (Asian Saga  #1),James Clavell,4.38,340766166,eng,4863,1668
38049,Whoreson,Donald Goines,4.33,870679945,en-US,1449,1669
38056,Crime Partners,Donald Goines,4.22,870678817,eng,467,1670
38066,Jonah's Gourd Vine,Zora Neale Hurston,4,60916516,eng,1619,1671
38068,The Complete Stories,Zora Neale Hurston-Henry Louis Gates Jr.-Sieglinde Lemke,4.25,60921714,eng,735,1672
38069,Zora Neale Hurston: A Literary Biography,Robert E. Hemenway-Alice Walker,4.11,252008073,eng,100,1673
38070,Zora Neale Hurston: Critical Perspectives Past And Present (Amistad Literary Series),Henry Louis Gates Jr.-Kwame Anthony Appiah,4.2,1567430287,eng,24,1674
38074,Bailey's Café,Gloria Naylor,4.01,2070731391,fre,23,1675
38075,The Tarot Cafe  #1,Sang-Sun Park,3.88,1595325557,en-US,1786,1676
38083,Photography's Other Histories,Christopher Pinney-Nicholas Peterson,3.73,822331136,eng,22,1677
38085,Photos of the Gods: The Printed Image and Political Struggle in India,Christopher Pinney,3.96,1861891849,eng,23,1678
38093,Antitrust Law,Richard A. Posner,4,226675769,en-US,33,1679
38107,Case Closed: Lee Harvey Oswald and the Assassination of JFK,Gerald Posner,3.96,1400034620,eng,1139,1680
38123,Sex and Reason,Richard A. Posner,3.9,674802802,eng,74,1681
38128,Law and Literature,Richard A. Posner,3.65,674514718,eng,90,1682
38150,Orlando: A Biography: Film Screenplay,Sally Potter-Virginia Woolf,4.07,571172954,eng,83,1683
38153,Orlando Furioso: Part Two,Ludovico Ariosto-Barbara Reynolds,4.24,014044310X,eng,124,1684
38154,Orlando Furioso,Ludovico Ariosto-Guido Waldman,4,192836773,eng,2238,1685
38155,A People's Tragedy: The Russian Revolution: 1891-1924,Orlando Figes,4.3,014024364X,eng,2713,1686
38169,Alas  Babylon,Pat Frank,4.07,60741872,eng,31974,1687
38170,Alas  Babylon,Pat Frank,4.07,553115022,eng,180,1688
38172,Alas  Babylon,Pat Frank,4.07,553132601,en-US,19,1689
38174,Alas  Babylon,Pat Frank,4.07,553205862,eng,22,1690
38175,The South Beach Diet: The Delicious  Doctor-Designed  Foolproof Plan for Fast and Healthy Weight Loss,Arthur Agatston,3.44,1579546463,en-US,530,1691
38180,On the Beach,Nevil Shute,3.93,1842322761,eng,27251,1692
38198,The Book of Merlyn: The Unpublished Conclusion to The Once & Future King,T.H. White,3.96,292707185,eng,104,1693
38210,The Art of Happiness,Dalai Lama XIV-Howard C. Cutler,4.16,1573221112,eng,75417,1694
38211,The Art of Happiness at Work,Dalai Lama XIV-Howard C. Cutler,4.16,340831200,eng,1583,1695
38212,Zen and the Art of Happiness,Chris Prentiss,4.04,943015537,eng,2746,1696
38215,Lovingkindness: The Revolutionary Art of Happiness,Sharon Salzberg-Jon Kabat-Zinn,4.26,1590301870,eng,4072,1697
38228,Kaplan & Sadock's Synopsis of Psychiatry: Behavioral Sciences/Clinical Psychiatry,Benjamin James Sadock-Virginia Alcott Sadock,4.2,781731836,eng,236,1698
38230,How to Go to College Almost for Free  Updated,Ben R. Kaplan,3.46,60937653,en-US,111,1699
38238,Australia,Kate Hemphill-Zoë Ross-Louise Bostock Lang,4.03,756615690,eng,66,1700
38240,Australia,Justine Vaisutis-Paul Smitz-Carolyn Bain-Sandra Bao,4.02,1740597400,eng,43,1701
38241,Australia & New Zealand on a Shoestring (Lonely Planet on a Shoestring),Lonely Planet-Paul Smitz-Peter Cruttenden-Sandra Bao,4.04,1740596463,eng,25,1702
38242,Let's Go Australia on a Budget,Let's Go Inc.,3.92,031236086X,en-US,8,1703
38256,Mutant Message From Forever,Marlo Morgan,3.73,072254040X,en-GB,755,1704
38259,Traumfänger : Die Reise einer Frau in die Welt der Aborigines,Marlo Morgan-Anne Rademacher,3.79,3442306310,ger,14,1705
38262,Moll Flanders,Daniel Defoe,3.52,1853260738,eng,34477,1706
38263,Moll Flanders,Daniel Defoe-Albert J. Rivero,3.52,393978621,eng,405,1707
38264,Moll Flanders,Daniel Defoe-Virginia Woolf,3.52,375760105,eng,379,1708
38266,Moll Flanders,Daniel Defoe,3.52,140620257,eng,238,1709
38273,Tales of the City (Tales of the City  #1),Armistead Maupin,4.04,60964049,en-US,953,1710
38277,Pieces: A Collection of New Voices,Stephen Chbosky-William Clifford-Matthew Loren Cohen-Aury Wallington-Dennis G. Dillingham Jr.-Davy Rothbart-Clementyne Howard-Martin Wilson-Michelle Rick-Carmen Elena Mitchell-Jason Rekulak-Kathleen Bedwell Hughes-Aisha D. Gayle-Chandra Steele-Joy Monica T. Sakaguchi-Sujata DeChoudhury,3.52,671001957,eng,1087,1711
38278,Vielleicht Lieber Morgen,Stephen Chbosky,4.2,3802527356,ger,108,1712
38288,The Leatherstocking Tales  Vol. 2: The Pathfinder / The Deerslayer,James Fenimore Cooper-Blake Nevius,3.95,940450216,eng,128,1713
38293,Der letzte Mohikaner,James Fenimore Cooper,3.7,3401002643,ger,26,1714
38296,The Last of the Mohicans (The Leatherstocking Tales #2),James Fenimore Cooper,3.7,553213296,eng,73131,1715
38300,A River Runs Through It,Norman Maclean-Barry Moser,4.17,226500608,eng,5885,1716
38302,Empires of the Monsoon: A History of the Indian Ocean and Its Invaders,Richard Seymour Hall,4.41,6380832,eng,65,1717
38311,The Next Whole Earth Catalog: Access to Tools,Stewart Brand,4.43,394707761,eng,23,1718
38313,Whole Earth Software Catalog,Stewart Brand,3.92,385191669,en-US,13,1719
38315,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,Nassim Nicholas Taleb,4.05,812975219,eng,37122,1720
38330,El Borbah,Charles Burns,3.94,1560976934,en-US,725,1721
38333,Black Hole,Charles Burns,3.83,037542380X,eng,36698,1722
38336,Black Hole  tome 3: Visions,Charles Burns,4,2840555522,fre,3,1723
38337,Black Hole  tome 4 : Reine des lézards,Charles Burns,4.26,2840558874,fre,19,1724
38338,9-11,Noam Chomsky-Greg Ruggiero-Marili Margomenou-Miguel Mora-Natalie Levisalles-Il Manifesto-Hartford Courant-David Barsamian-Radio B92-Elise Fried-Peter Kreysler-Gionarle del Popolo-Michael Albert,3.73,1583224890,eng,2981,1725
38339,Secrets  Lies and Democracy,Noam Chomsky-David Barsamian,3.98,1878825046,eng,917,1726
38340,Syntactic Structures,Noam Chomsky-David W. Lightfoot,3.84,3110172798,eng,585,1727
38341,The Umbrella of US Power: The Universal Declaration of Human Rights & the Contradictions of US Policy,Noam Chomsky-Greg Ruggiero,3.94,1583225471,en-US,149,1728
38344,The Common Good,Noam Chomsky-David Barsamian-Arthur Naiman,4,1878825089,eng,419,1729
38346,The Curious Sofa,Edward Gorey,4.17,151003076,eng,289,1730
38376,LOVE MODE 11,Yuki Shimizu-志水 ゆき,4.39,4835214102,jpn,4,1731
38377,LOVE MODE 4,Yuki Shimizu-志水 ゆき,4.25,4882718324,jpn,7,1732
38379,Ring (Ring  #1),Kōji Suzuki-Robert B. Rohmer-Glynne Walley,3.82,1932234411,eng,10691,1733
38385,The Ring Volume 4 Birthday,Kōji Suzuki-Sakura Mizuki,3.54,1593072678,eng,55,1734
38398,Strings  Conformal Fields  and M-Theory (Graduate Texts in Contemporary Physics),Michio Kaku,4.16,387988920,eng,50,1735
38399,Introduction to Superstrings and M-Theory,Michio Kaku-Joseph L. Birman-H. Eugene Stanley-J.W. Lynn-M.P. Silverman-M. Voloshin,4.27,387985891,eng,209,1736
38400,To Win a Nuclear War: The Pentagon's Secret War Plans,Michio Kaku-Daniel Axelrod,3.91,896083217,en-US,1,1737
38401,Company,Max Barry,3.73,1400079373,eng,4844,1738
38412,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,Simon Singh,4.24,385493622,eng,18495,1739
38414,The Science Book,Peter Tallack-Simon Singh,4.05,1841882542,eng,23,1740
38418,Baby-Sitters Club Boxed Set #1 (The Baby-Sitters Club  #1-4),Ann M. Martin,3.85,590598872,en-US,5241,1741
38420,The Truth About Stacey (The Baby-Sitters Club  #3),Ann M. Martin,3.85,439389844,eng,50,1742
38421,Good-bye Stacey  Good-bye (The Babysitters Club  #13),Ann M. Martin,3.65,590764705,eng,2623,1743
38422,Kristy's Great Idea (The Baby-Sitters Club  #1),Ann M. Martin,3.97,439284244,eng,77,1744
38424,Kristy's Great Idea (Baby-Sitters Club Graphic Novels #1),Raina Telgemeier-Ann M. Martin,4.17,1417699671,eng,17654,1745
38426,The Actor in You: Sixteen Simple Steps to Understanding the Art of Acting,Robert Benedetti,3.7,205359213,en-US,10,1746
38429,The Actor in You: Sixteen Simple Steps to Understanding the Art of Acting,Robert Benedetti,3.7,205479804,eng,5,1747
38436,The Cat Who Played Post Office (Cat Who...  #6),Lilian Jackson Braun,3.96,747250375,eng,6179,1748
38447,The Handmaid's Tale,Margaret Atwood,4.09,038549081X,eng,932832,1749
38457,Just Above My Head,James Baldwin,4.37,385334567,eng,1386,1750
38458,Nobody Knows My Name,James Baldwin,4.35,679744738,eng,2061,1751
38461,Tell Me How Long the Train's Been Gone,James Baldwin,4.25,375701893,eng,2013,1752
38462,Giovanni's Room,James Baldwin,4.23,141186356,eng,35090,1753
38463,If Beale Street Could Talk,James Baldwin,4.24,307275930,eng,14306,1754
38465,Tell My Horse: Voodoo and Life in Haiti and Jamaica,Zora Neale Hurston,3.97,60916494,eng,1380,1755
38466,Wrapped in Rainbows: The Life of Zora Neale Hurston,Valerie Boyd,4.31,743253299,eng,863,1756
38469,Going to Meet the Man,James Baldwin,4.34,679761799,eng,3774,1757
38471,The Amen Corner,James Baldwin,3.9,375701885,eng,427,1758
38473,Blues for Mister Charlie,James Baldwin,4.12,679761780,eng,1131,1759
38476,Every Tongue Got to Confess: Negro Folk-tales from the Gulf States,Zora Neale Hurston-Carla Kaplan-John Edgar Wideman,3.98,60934549,eng,312,1760
38496,Factotum,Charles Bukowski,3.96,006113127X,en-US,395,1761
38500,Women,Charles Bukowski,3.87,61177598,eng,49265,1762
38501,Ham on Rye,Charles Bukowski,4.15,006117758X,eng,62246,1763
38502,Notes of a Dirty Old Man,Charles Bukowski-Matthias Schultheiss-Ντίνα Σώτηρα,3.98,872860744,eng,16704,1764
38503,Tales of Ordinary Madness,Charles Bukowski,3.97,872861554,eng,15441,1765
38504,You Get So Alone at Times That it Just Makes Sense,Charles Bukowski,4.25,876856830,eng,11737,1766
38510,Tiempo De Matar,John Grisham,4.06,8408041258,spa,3,1767
38511,The Wakefields of Sweet Valley (Sweet Valley High Magna Editions #1),Francine Pascal-Kate William,3.91,553292781,eng,1404,1768
38513,The Wedding (Sweet Valley High  #98),Francine Pascal-Kate William,3.53,553298550,eng,306,1769
38514,Alone in the Crowd (Sweet Valley High  #28),Francine Pascal-Kate William,3.45,553280872,eng,675,1770
38515,Taking Sides (Sweet Valley High  #31),Francine Pascal-Kate William,3.39,553258869,en-GB,799,1771
38517,The Wakefield Legacy: The Untold Story (Sweet Valley High Magna Editions #2),Francine Pascal-Kate William,3.94,553297945,eng,784,1772
